link,building name,block and lot/unit/floor number,classification,fully furnished,floor area,land size,sqm range,air conditioning,alarm system,broadband internet available,elevators,fire exits,meeting room,reception area,wi-fi,24-hour security,cctv,central air conditioning,fire alarm,lobby,pantry,smoke detector,ensuite,function room,driver's quarter,helipad,unit/floor number,car spaces,bedrooms,baths,condominium name,available from,balcony,playground,secure parking,swimming pool,utility room,fitness center,gym,fire sprinkler system,shops,parking lot,tower name/number,club house,laundry area,lounge,drying area,clubhouse,jogging path,basketball court,sports facilities,intercom,maids room,powder room,function area,open space,shower rooms,tennis court,maid's room,open car spaces,price range,area address,built-in wardrobes,entertainment room,game room,jacuzzi,garden,basement parking,badminton court,carport,fully fenced,garage,landscaped garden,multi-purpose lawn,parks,floor,gymnasium,indoor pool,amphitheater,bar,billiards table,business center,clinic,floorboards,gas heating,health club,hydronic heating,indoor spa,indoor tree house,meeting rooms,multi-purpose hall,open fireplace,pay tv access,sauna,sky lounge,social hall,split-system heating,study room,theater,daycare center,courtyard,library,pond,gazebos,spa,study area,golf area,deck,gazebo,outdoor spa,pool bar,remote garage,bathrooms,driver's room,storage room,lanai,volleyball court,subdivision name,terrace,build (year),deposit / bond,rooms (total),floors total,price conditions,column-free design,total floors,basement,block and lot/unit number,attic,price,latitude,longitude,Perceived Safety Score,geometry,financial,financial_nearest_distance,administrative_offices,administrative_offices_nearest_distance,food,food_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,religion,religion_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,service_providers,service_providers_nearest_distance,night_life,night_life_nearest_distance,recreational,recreational_nearest_distance,vehicle_services,vehicle_services_nearest_distance,general_establishments,general_establishments_nearest_distance,living_facilities,living_facilities_nearest_distance,specialized_stores,specialized_stores_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/studio-unit-for-rent-at-rosario-pasig-free-wifi-10-170835006157.html,,Unit 205,,No,10.0,,10,,,,,,,,1.0,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eisen Catoc Compound,,2015.0,13000.0,,,,,2.0,,,,6500,14.588464,121.089097,3.61,POINT (13479576.61865731 1641817.264452935),18,230.6418051,7,15.10910319,43,21.39271696,21,69.79824544,2,290.596572,2,893.4724132,13,161.6499881,4,492.8608785,3,434.2840689,2,167.0236547,0,,1,975.3184733,1,237.3571457,3,465.7232481,0,,,555.1709286,,340.0952516,911.9284594,578.2206426,975.3184733,493.912889,709.7875879,276.4280377,237.3571457,361.9349747,413.1265209,569.5685364,562.1119737,1888.8795055249443,2.0,2.0
https://www.lamudi.com.ph/for-lease-st-francis-shangri-la-place-a-condominiu-169693076775.html,,,,,40.5,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,18P,,1,1.0,St. Francis Shangri-La Place,23/08/2023,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,14.583771,121.059675,3.19,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/fully-furnished-2-bedroom-unit-at-vantage-by-rockw-170658412282.html,,,,,51.0,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,35th,,2,2.0,The Vantage,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.569208,121.060157,4.41,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/fully-furnished-3-bedroom-unit-for-rent-in-residen-170781236748.html,,,,Yes,171.0,,171,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,401,1.0,3,3.0,Residencia 8888,01/11/2022,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,85000,14.583771,121.059675,2.83,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-fully-furnished-2br-popout-with-parking-a-169556841271.html,,,,,85.0,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,5th floor,1.0,2,3.0,Portico,22/09/2023,,,,1.0,,,,,,,The Sandstone,,,,,,,,,,,,,,,,,,,Oranbo Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,14.575822,121.064324,4.41,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/for-rent-semi-furnished-2br-w-parking-at-the-sands-169556797530.html,,,,,80.0,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,24th,,2,3.0,Portico,22/09/2023,,,,,,,,,,,The Sandstone,,,,,,,,,,,,,,,,,,,Oranbo Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,14.575822,121.064324,3.05,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/fully-furnished-4-bedroom-unit-for-lease-at-cdc-mi-170928781926.html,,,,Yes,256.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,Penthouse,1.0,4,3.0,CDC Millennium Ortigas,22/11/2023,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,14.582707,121.061458,3.19,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/3-bedroom-unit-for-lease-at-vantage-at-kapitolyo-p-170851805267.html,,,,Yes,90.0,,,,,,,,,,,1.0,,,,,,,,,,,,,3,2.0,Vantage at Kapitolyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,14.569208,121.060157,4.41,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/for-rent-the-royalton-at-capitol-commons-169433447428.html,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,2,2.0,The Royalton at Capitol Commons,10/09/2023,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,14.575822,121.064324,3.61,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/2br-furnished-condominium-unit-for-rent-in-renaiss-170832270143.html,,,,,173.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1608,1.0,2,3.0,Renaissance 3000,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,14.582943,121.072573,3.44,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/for-rent-furnished-studio-unit-at-one-oasis-ortiga-170849767160.html,,,,Yes,30.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,12,,1,1.0,One Oasis Ortigas,21/02/2024,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,14.590053,121.081755,3.61,POINT (13478759.310955904 1642000.0446123194),23,463.7005471,7,221.7318222,57,355.7459918,19,342.4189276,2,511.9759679,0,,35,113.9833621,1,387.0832674,2,513.0310957,1,915.9186897,1,999.0916299,3,465.31663,1,858.1104962,3,371.4464127,0,,999.0916299,592.7954329,,600.7029619,,708.3303971,748.1201221,636.6438477,387.0832674,915.9186897,858.1104962,605.9935832,794.3288752,578.6702177,650.5724578,1051.7024905970654,,
https://www.lamudi.com.ph/1-bedroom-unit-with-balcony-for-lease-at-sonata-pl-170790664692.html,,,,Yes,46.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,9th Floor,1.0,1,1.0,Sonata Private Residences,,1.0,,1.0,,,,,,,,Tower 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,14.583771,121.059675,4.05,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-1-bedroom-condo-unit-at-san-joaquin-pasig-170293101014.html,,,,Yes,30.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,405,,1,1.0,The Rochester,02/02/2024,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500,14.552166,121.075788,3.61,POINT (13478095.067554343 1637642.3218333577),10,57.32209745,14,137.941872,17,75.50509154,21,111.4751393,10,57.12350262,7,429.5040826,6,238.0232857,1,212.0147225,0,,2,815.8139316,1,399.0635364,0,,1,921.7363298,0,,0,,399.0635364,,,496.5908853,763.7543224,582.8992613,,598.2870797,212.0147225,903.900355,921.7363298,634.6719351,430.9425913,,631.4599926,1338.2901353249922,,
https://www.lamudi.com.ph/semi-furnished-for-rent-at-eton-emerald-lofts-orti-166383777556.html,,,,,35.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1,1.0,Eton Emerald Loft Ortigas,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/valle-verde-4-bedrooms-semi-furnished-residential-170494245720.html,,,,,,476.0,,,,,,,,,,,,,,,,,,,,,,6.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,Valle Verde 5,,,,,,,,,,,,160000,14.582943,121.072573,3.61,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/fully-furnished-studio-unit-for-rent-st-francis-sh-170902162780.html,,,,,43.0,,43,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,17F,,1,1.0,St. Francis Shangri-La Place,21/09/2022,,,,1.0,,1.0,1.0,1.0,,,Tower 1,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,35000,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2009.0,,1.0,,Inclusive of association dues,,1.0,,,,39000,14.583771,121.059675,3.05,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-lease-2-bedroom-brand-new-unit-w-service-area-170470437518.html,,,,,55.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,2,1.0,Satori Residences,05/01/2024,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000,14.613073,121.087967,3.19,POINT (13479450.827632714 1644648.1469409626),14,510.5656038,7,186.8542671,14,581.8450989,15,137.6109068,3,226.8856621,2,749.9046582,14,115.1032488,0,,0,,0,,4,493.8195961,1,793.3356619,0,,5,394.5354689,0,,683.6261917,,,589.3742093,799.4942956,804.8708592,793.3356619,623.9058351,,,,484.6054062,631.6846614,604.253321,712.8909047,1224.1235124833051,,
https://www.lamudi.com.ph/1br-condominium-unit-for-lease-in-sheridan-south-t-170015283726.html,,,,,28.0,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,37,,1,1.0,Sheridan Towers,16/11/2023,,,,1.0,,,,,,,South Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,14.569208,121.060157,3.64,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/for-rent-2br-semi-furnished-condo-unit-in-lumiere-170902698181.html,,,,No,56.0,,,,,,,,,,,1.0,,,,,,,,,,,N2903,,2,1.0,Lumiere Residences,26/02/2024,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,14.565391,121.06934,3.19,POINT (13477377.279477706 1639163.3622991336),41,172.6810114,8,297.8617243,29,181.3616012,22,245.9739351,5,410.7638811,7,299.83543,30,114.4665212,2,717.4695738,1,455.4082923,3,479.3035413,6,130.6764825,4,185.2706608,1,790.2418793,2,218.0421234,0,,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/for-rent-1-bedroom-condo-unit-at-residencia-isabel-16995587806.html,,,,Yes,32.23,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1,1.0,Residencia Isabel,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,14.569208,121.060157,3.61,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/fully-furnished-studio-unit-at-the-pearl-place-pas-168613225718.html,,,,Yes,24.0,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,29,,1,1.0,The Pearl Place,28/04/2024,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000,14.582707,121.061458,3.94,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/2-bedroom-condo-unit-for-rent-near-ortigas-cbd-at-169716030358.html,,,,No,33.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,301,,2,1.0,Sorrento Oasis,18/01/2023,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15000,14.588464,121.089097,2.83,POINT (13479576.61865731 1641817.264452935),18,230.6418051,7,15.10910319,43,21.39271696,21,69.79824544,2,290.596572,2,893.4724132,13,161.6499881,4,492.8608785,3,434.2840689,2,167.0236547,0,,1,975.3184733,1,237.3571457,3,465.7232481,0,,,555.1709286,,340.0952516,911.9284594,578.2206426,975.3184733,493.912889,709.7875879,276.4280377,237.3571457,361.9349747,413.1265209,569.5685364,562.1119737,1888.8795055249443,2.0,2.0
https://www.lamudi.com.ph/for-lease-2-bedroom-unit-at-bali-oasis-along-marco-170487273579.html,,,,No,24.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,2,1.0,Bali Oasis,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.613073,121.087967,4.41,POINT (13479450.827632714 1644648.1469409626),14,510.5656038,7,186.8542671,14,581.8450989,15,137.6109068,3,226.8856621,2,749.9046582,14,115.1032488,0,,0,,0,,4,493.8195961,1,793.3356619,0,,5,394.5354689,0,,683.6261917,,,589.3742093,799.4942956,804.8708592,793.3356619,623.9058351,,,,484.6054062,631.6846614,604.253321,712.8909047,1224.1235124833051,,
https://www.lamudi.com.ph/for-rent-fully-furnished-upgraded-1br-w-parking-at-169537360895.html,,,,,56.0,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,10th floor,,1,1.0,Portico,22/09/2023,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Oranbo Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,14.575822,121.064324,3.61,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/avantgarde-3-bedroom-condo-unit-for-rent-in-ortigas-pasig-city.html,,,,No,292.29,,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,16,,3,4.0,AvantGarde Residences,01/08/2023,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,14.582707,121.061458,3.64,POINT (13476499.859251278 1641155.0568865987),121,25.53278535,11,469.0412219,189,70.63883386,12,216.1581965,4,321.7620608,6,311.6722964,80,171.4475844,9,457.5783034,29,379.4199528,11,434.1031612,4,559.7170074,6,558.865217,0,,0,,1,679.3320896,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/for-rent-3br-with-balcony-and-parking-at-the-sands-169536351323.html,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,40th floor,,3,3.0,Portico,22/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brgy. Oranbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,14.575822,121.064324,4.41,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/for-rent-2br-popout-unit-with-parking-at-the-sands-169556793087.html,,,,,85.0,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,4th floor,,2,3.0,Portico,22/09/2023,,,,1.0,,,,,,,The Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,14.575822,121.064324,4.41,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
